,Marriage_Date,DOB1,DOB2,divorce,day1,month1,day2,month2,zodiac1,zodiac2
19166,2012-03-12,1987-03-31,1994-06-15,0,31,3,15,6,Aries,Gemini
19167,2012-03-13,1967-06-12,1972-12-05,0,12,6,5,12,Gemini,Sagittarius
19168,2012-03-14,1988-11-14,1988-12-20,0,14,11,20,12,Scorpio,Sagittarius
19169,2012-03-14,1960-06-06,1963-09-01,0,6,6,1,9,Gemini,Virgo
19170,2012-03-14,1966-12-29,1983-11-15,0,29,12,15,11,Capricorn,Scorpio
19171,2012-03-14,1966-04-20,1971-12-28,0,20,4,28,12,Taurus,Capricorn
19172,2012-03-14,1973-02-14,1978-02-26,0,14,2,26,2,Aquarius,Pisces
19173,2012-03-14,1982-11-06,1982-09-15,0,6,11,15,9,Scorpio,Virgo
19174,2012-03-15,1980-07-02,1986-03-29,0,2,7,29,3,Cancer,Aries
19175,2012-03-15,1992-12-05,1993-04-24,0,5,12,24,4,Sagittarius,Taurus
19176,2012-03-15,1960-09-03,1971-09-21,0,3,9,21,9,Virgo,Virgo
19177,2012-03-15,1987-09-11,1989-11-02,0,11,9,2,11,Virgo,Scorpio
19178,2012-03-15,1955-01-06,1956-01-31,0,6,1,31,1,Capricorn,Aquarius
19179,2012-03-15,1986-03-15,1991-10-04,0,15,3,4,10,Pisces,Libra
19180,2012-03-16,1987-05-04,1987-11-21,0,4,5,21,11,Taurus,Scorpio
19181,2012-03-16,1982-03-22,1988-08-14,0,22,3,14,8,Aries,Leo
19182,2012-03-16,1985-07-24,1991-05-16,0,24,7,16,5,Leo,Taurus
19183,2012-03-16,1948-01-24,1958-04-08,0,24,1,8,4,Aquarius,Aries
19184,2012-03-16,1976-01-14,1981-09-22,0,14,1,22,9,Capricorn,Virgo
19185,2012-03-16,1981-12-30,1989-04-05,0,30,12,5,4,Capricorn,Aries
19186,2012-03-16,1982-06-18,1980-08-05,0,18,6,5,8,Gemini,Leo
19187,2012-03-16,1981-04-02,1980-05-16,0,2,4,16,5,Aries,Taurus
19188,2012-03-16,1975-07-04,1969-12-13,0,4,7,13,12,Cancer,Sagittarius
19189,2012-03-16,1992-05-07,1986-12-05,0,7,5,5,12,Taurus,Sagittarius
19190,2012-03-17,1982-05-20,1983-04-26,1,20,5,26,4,Taurus,Taurus
19191,2012-03-17,1978-08-29,1978-12-14,0,29,8,14,12,Virgo,Sagittarius
19192,2012-03-17,1961-06-20,1980-12-03,0,20,6,3,12,Gemini,Sagittarius
19193,2012-03-17,1990-08-01,1988-09-20,0,1,8,20,9,Leo,Virgo
19194,2012-03-20,1991-04-21,1988-02-06,0,21,4,6,2,Taurus,Aquarius
19195,2012-03-21,1980-07-23,1987-03-01,0,23,7,1,3,Leo,Pisces
19196,2012-03-21,1986-03-13,1976-09-29,0,13,3,29,9,Pisces,Libra
19197,2012-03-21,1990-05-20,1990-08-01,0,20,5,1,8,Taurus,Leo
19198,2012-03-22,1982-11-17,1979-10-26,0,17,11,26,10,Scorpio,Scorpio
19199,2012-03-22,1981-10-03,1972-03-30,0,3,10,30,3,Libra,Aries
19200,2012-03-23,1979-11-12,1979-11-02,0,12,11,2,11,Scorpio,Scorpio
19201,2012-03-23,1984-12-06,1986-11-23,0,6,12,23,11,Sagittarius,Sagittarius
19202,2012-03-23,1959-04-12,1955-09-23,0,12,4,23,9,Aries,Libra
19203,2012-03-23,1975-11-15,1986-12-16,0,15,11,16,12,Scorpio,Sagittarius
19204,2012-03-23,1987-03-09,1987-01-26,0,9,3,26,1,Pisces,Aquarius
19205,2012-03-23,1981-10-22,1983-08-24,0,22,10,24,8,Libra,Virgo
19206,2012-03-23,1982-03-12,1987-04-24,0,12,3,24,4,Pisces,Taurus
19207,2012-03-23,1986-02-25,1982-05-19,0,25,2,19,5,Pisces,Taurus
19208,2012-03-23,1984-01-15,1984-10-29,0,15,1,29,10,Capricorn,Scorpio
19209,2012-03-23,1986-06-29,1985-06-15,0,29,6,15,6,Cancer,Gemini
19210,2012-03-23,1984-02-11,1989-05-14,0,11,2,14,5,Aquarius,Taurus
19211,2012-03-24,1982-07-05,1987-01-04,0,5,7,4,1,Cancer,Capricorn
19212,2012-03-24,1981-01-20,1983-07-04,0,20,1,4,7,Aquarius,Cancer
19213,2012-03-24,1983-04-18,1982-01-31,0,18,4,31,1,Aries,Aquarius
19214,2012-03-26,1977-05-14,1989-01-16,0,14,5,16,1,Taurus,Capricorn
19215,2012-03-26,1981-03-21,1984-08-11,0,21,3,11,8,Aries,Leo
19216,2012-03-26,1981-10-23,1985-03-04,0,23,10,4,3,Scorpio,Pisces
19217,2012-03-27,1967-01-28,1983-02-13,0,28,1,13,2,Aquarius,Aquarius
19218,2012-03-27,1986-04-07,1988-12-24,0,7,4,24,12,Aries,Capricorn
19219,2012-03-27,1955-04-09,1964-05-23,0,9,4,23,5,Aries,Gemini
19220,2012-03-27,1945-07-26,1958-03-04,0,26,7,4,3,Leo,Pisces
19221,2012-03-28,1984-11-19,1984-08-16,0,19,11,16,8,Scorpio,Leo
19222,2012-03-28,1987-01-10,1984-09-15,0,10,1,15,9,Capricorn,Virgo
19223,2012-03-29,1986-02-01,1995-01-05,0,1,2,5,1,Aquarius,Capricorn
19224,2012-03-30,1979-12-01,1980-05-19,0,1,12,19,5,Sagittarius,Taurus
19225,2012-03-30,1978-07-19,1984-12-27,0,19,7,27,12,Cancer,Capricorn
19226,2012-03-30,1980-09-23,1977-01-17,0,23,9,17,1,Libra,Capricorn
19227,2012-03-30,1978-11-10,1985-04-04,0,10,11,4,4,Scorpio,Aries
19228,2012-03-30,1986-05-27,1981-11-21,0,27,5,21,11,Gemini,Scorpio
19229,2012-03-30,1985-03-11,1988-03-16,0,11,3,16,3,Pisces,Pisces
19230,2012-03-30,1980-08-28,1985-07-08,0,28,8,8,7,Virgo,Cancer
19231,2012-03-30,1990-02-19,1991-01-02,0,19,2,2,1,Pisces,Capricorn
19232,2012-03-31,1981-10-03,1983-04-20,0,3,10,20,4,Libra,Taurus
19233,2012-03-31,1961-02-28,1968-12-25,0,28,2,25,12,Pisces,Capricorn
19234,2012-03-31,1986-01-24,1985-03-08,0,24,1,8,3,Aquarius,Pisces
19235,2012-03-31,1979-06-16,1984-10-26,0,16,6,26,10,Gemini,Scorpio
19236,2012-03-31,1987-05-03,1984-07-06,0,3,5,6,7,Taurus,Cancer
19237,2012-03-31,1975-09-25,1979-10-18,0,25,9,18,10,Libra,Libra
19238,2012-03-31,1958-02-11,1966-07-30,0,11,2,30,7,Aquarius,Leo
19239,2012-04-02,1985-02-01,1990-08-14,0,1,2,14,8,Aquarius,Leo
19240,2012-04-02,1990-02-16,1991-11-12,0,16,2,12,11,Aquarius,Scorpio
19241,2012-04-02,1974-10-14,1988-03-08,1,14,10,8,3,Libra,Pisces
19242,2012-04-02,1973-09-30,1972-09-03,0,30,9,3,9,Libra,Virgo
19243,2012-04-02,1985-01-20,1991-11-16,0,20,1,16,11,Aquarius,Scorpio
19244,2012-04-02,1964-04-05,1969-06-11,0,5,4,11,6,Aries,Gemini
19245,2012-04-03,1985-11-18,1993-05-24,0,18,11,24,5,Scorpio,Gemini
19246,2012-04-03,1971-10-10,1986-11-16,0,10,10,16,11,Libra,Scorpio
19247,2012-04-03,1984-09-02,1984-02-27,0,2,9,27,2,Virgo,Pisces
19248,2012-04-03,1993-01-14,1994-03-26,0,14,1,26,3,Capricorn,Aries
19249,2012-04-03,1980-05-21,1983-06-19,0,21,5,19,6,Gemini,Gemini
19250,2012-04-04,1981-05-14,1992-08-23,0,14,5,23,8,Taurus,Virgo
19251,2012-04-04,1988-04-04,1983-01-03,0,4,4,3,1,Aries,Capricorn
19252,2012-04-04,1983-01-10,1986-06-11,0,10,1,11,6,Capricorn,Gemini
19253,2012-04-04,1977-10-30,1980-05-11,0,30,10,11,5,Scorpio,Taurus
19254,2012-04-04,1984-01-19,1983-06-18,0,19,1,18,6,Capricorn,Gemini
19255,2012-04-04,1971-11-04,1975-01-11,0,4,11,11,1,Scorpio,Capricorn
19256,2012-04-04,1982-01-04,1985-03-29,0,4,1,29,3,Capricorn,Aries
19257,2012-04-04,1988-10-04,1989-08-05,0,4,10,5,8,Libra,Leo
19258,2012-04-04,1983-01-28,1992-04-26,0,28,1,26,4,Aquarius,Taurus
19259,2012-04-04,1991-08-25,1991-06-26,0,25,8,26,6,Virgo,Cancer
19260,2012-04-04,1930-10-14,1959-09-01,0,14,10,1,9,Libra,Virgo
19261,2012-04-07,1984-06-08,1984-07-22,0,8,6,22,7,Gemini,Cancer
19262,2012-04-07,1974-12-09,1978-04-16,0,9,12,16,4,Sagittarius,Aries
19263,2012-04-09,1962-08-27,1978-03-26,0,27,8,26,3,Virgo,Aries
19264,2012-04-09,1993-04-27,1995-07-16,0,27,4,16,7,Taurus,Cancer
19265,2012-04-09,1983-10-22,1978-12-27,0,22,10,27,12,Libra,Capricorn
19266,2012-04-09,1982-11-29,1980-12-10,0,29,11,10,12,Sagittarius,Sagittarius
19267,2012-04-09,1982-01-14,1981-02-20,0,14,1,20,2,Capricorn,Pisces
19268,2012-04-09,1986-03-02,1981-08-09,0,2,3,9,8,Pisces,Leo
19269,2012-04-10,1987-05-19,1989-12-25,0,19,5,25,12,Taurus,Capricorn
19270,2012-04-10,1989-04-30,1984-09-21,0,30,4,21,9,Taurus,Virgo
19271,2012-04-11,1962-06-21,1986-11-04,0,21,6,4,11,Cancer,Scorpio
19272,2012-04-11,1989-10-21,1991-09-20,0,21,10,20,9,Libra,Virgo
19273,2012-04-11,1963-02-18,1981-02-25,0,18,2,25,2,Aquarius,Pisces
19274,2012-04-11,1946-08-22,1974-09-01,0,22,8,1,9,Leo,Virgo
19275,2012-04-11,1988-10-30,1991-03-03,1,30,10,3,3,Scorpio,Pisces
19276,2012-04-11,1985-01-17,1986-06-04,0,17,1,4,6,Capricorn,Gemini
19277,2012-04-11,1980-05-05,1979-08-29,0,5,5,29,8,Taurus,Virgo
19278,2012-04-12,1983-08-07,1983-07-30,0,7,8,30,7,Leo,Leo
19279,2012-04-12,1989-11-18,1988-12-26,0,18,11,26,12,Scorpio,Capricorn
19280,2012-04-12,1983-12-05,1984-02-11,0,5,12,11,2,Sagittarius,Aquarius
19281,2012-04-12,1975-04-27,1977-05-04,0,27,4,4,5,Taurus,Taurus
19282,2012-04-12,1980-03-13,1982-07-11,0,13,3,11,7,Pisces,Cancer
19283,2012-04-12,1964-08-28,1970-04-08,0,28,8,8,4,Virgo,Aries
19284,2012-04-13,1968-02-20,1979-07-20,0,20,2,20,7,Pisces,Cancer
19285,2012-04-13,1982-08-25,1983-03-17,0,25,8,17,3,Virgo,Pisces
19286,2012-04-13,1985-12-24,1985-05-31,0,24,12,31,5,Capricorn,Gemini
19287,2012-04-13,1951-04-09,1955-04-02,0,9,4,2,4,Aries,Aries
19288,2012-04-13,1988-11-03,1989-05-15,0,3,11,15,5,Scorpio,Taurus
19289,2012-04-13,1985-11-26,1980-11-14,0,26,11,14,11,Sagittarius,Scorpio
19290,2012-04-13,1985-11-20,1991-09-07,0,20,11,7,9,Scorpio,Virgo
19291,2012-04-13,1978-10-28,1989-02-19,0,28,10,19,2,Scorpio,Pisces
19292,2012-04-13,1985-08-25,1985-11-20,0,25,8,20,11,Virgo,Scorpio
19293,2012-04-13,1986-06-18,1985-05-16,0,18,6,16,5,Gemini,Taurus
19294,2012-04-14,1988-09-08,1985-04-17,0,8,9,17,4,Virgo,Aries
19295,2012-04-14,1982-10-10,1983-04-28,0,10,10,28,4,Libra,Taurus
19296,2012-04-14,1987-08-08,1985-05-25,0,8,8,25,5,Leo,Gemini
19297,2012-04-14,1986-02-05,1985-06-06,0,5,2,6,6,Aquarius,Gemini
19298,2012-04-16,1983-12-16,1989-09-04,0,16,12,4,9,Sagittarius,Virgo
19299,2012-04-16,1988-02-15,1989-04-26,0,15,2,26,4,Aquarius,Taurus
19300,2012-04-16,1983-10-26,1980-02-09,0,26,10,9,2,Scorpio,Aquarius
19301,2012-04-16,1979-04-04,1980-04-09,0,4,4,9,4,Aries,Aries
19302,2012-04-16,1979-04-04,1978-03-05,0,4,4,5,3,Aries,Pisces
19303,2012-04-16,1950-02-05,1953-04-17,0,5,2,17,4,Aquarius,Aries
19304,2012-04-16,1987-10-21,1991-02-08,0,21,10,8,2,Libra,Aquarius
19305,2012-04-16,1984-10-23,1983-12-04,0,23,10,4,12,Scorpio,Sagittarius
19306,2012-04-16,1980-06-23,1982-07-21,0,23,6,21,7,Cancer,Cancer
19307,2012-04-16,1990-03-18,1990-10-02,0,18,3,2,10,Pisces,Libra
19308,2012-04-16,1988-01-16,1990-02-01,0,16,1,1,2,Capricorn,Aquarius
19309,2012-04-16,1979-03-25,1983-03-14,0,25,3,14,3,Aries,Pisces
19310,2012-04-17,1986-03-30,1977-05-19,0,30,3,19,5,Aries,Taurus
19311,2012-04-17,1977-06-28,1987-09-10,0,28,6,10,9,Cancer,Virgo
19312,2012-04-17,1952-09-20,1955-11-15,0,20,9,15,11,Virgo,Scorpio
19313,2012-04-17,1993-11-04,1995-07-31,0,4,11,31,7,Scorpio,Leo
19314,2012-04-17,1990-09-12,1989-01-20,0,12,9,20,1,Virgo,Aquarius
19315,2012-04-17,1990-12-20,1989-02-03,0,20,12,3,2,Sagittarius,Aquarius
19316,2012-04-18,1978-01-29,1982-05-21,0,29,1,21,5,Aquarius,Gemini
19317,2012-04-18,1984-03-26,1985-10-10,0,26,3,10,10,Aries,Libra
19318,2012-04-18,1980-07-16,1988-04-07,0,16,7,7,4,Cancer,Aries
19319,2012-04-18,1983-08-29,1981-04-10,0,29,8,10,4,Virgo,Aries
19320,2012-04-18,1968-04-05,1975-05-03,0,5,4,3,5,Aries,Taurus
19321,2012-04-18,1968-04-18,1974-12-19,0,18,4,19,12,Aries,Sagittarius
19322,2012-04-18,1973-01-10,1986-07-18,0,10,1,18,7,Capricorn,Cancer
19323,2012-04-18,1948-05-16,1945-02-19,0,16,5,19,2,Taurus,Pisces
19324,2012-04-18,1991-06-18,1989-10-24,0,18,6,24,10,Gemini,Scorpio
19325,2012-04-19,1988-08-25,1988-02-03,0,25,8,3,2,Virgo,Aquarius
19326,2012-04-19,1987-10-11,1991-11-18,0,11,10,18,11,Libra,Scorpio
19327,2012-04-19,1980-11-01,1980-02-16,0,1,11,16,2,Scorpio,Aquarius
19328,2012-04-19,1985-04-28,1993-11-03,0,28,4,3,11,Taurus,Scorpio
19329,2012-04-19,1960-05-01,1985-02-01,0,1,5,1,2,Taurus,Aquarius
19330,2012-04-20,1973-12-02,1977-01-20,0,2,12,20,1,Sagittarius,Aquarius
19331,2012-04-20,1976-07-10,1980-03-02,0,10,7,2,3,Cancer,Pisces
19332,2012-04-20,1983-03-28,1984-09-02,0,28,3,2,9,Aries,Virgo
19333,2012-04-20,1958-07-03,1972-05-01,0,3,7,1,5,Cancer,Taurus
19334,2012-04-20,1986-11-29,1991-04-08,0,29,11,8,4,Sagittarius,Aries
19335,2012-04-20,1978-08-06,1978-02-20,0,6,8,20,2,Leo,Pisces
19336,2012-04-20,1986-06-24,1988-03-26,0,24,6,26,3,Cancer,Aries
19337,2012-04-20,1991-06-27,1985-05-04,0,27,6,4,5,Cancer,Taurus
19338,2012-04-20,1980-03-29,1980-05-28,0,29,3,28,5,Aries,Gemini
19339,2012-04-20,1995-02-07,1995-10-13,0,7,2,13,10,Aquarius,Libra
19340,2012-04-20,1994-07-15,1993-04-09,0,15,7,9,4,Cancer,Aries
19341,2012-04-21,1983-03-28,1984-04-09,0,28,3,9,4,Aries,Aries
19342,2012-04-21,1979-06-30,1979-12-22,0,30,6,22,12,Cancer,Capricorn
19343,2012-04-21,1985-09-27,1985-04-05,0,27,9,5,4,Libra,Aries
19344,2012-04-21,1982-11-29,1982-03-19,0,29,11,19,3,Sagittarius,Pisces
19345,2012-04-21,1985-07-28,1985-08-14,0,28,7,14,8,Leo,Leo
19346,2012-04-23,1970-07-15,1982-11-18,0,15,7,18,11,Cancer,Scorpio
19347,2012-04-23,1987-03-31,1989-02-28,0,31,3,28,2,Aries,Pisces
19348,2012-04-23,1984-10-31,1984-12-13,0,31,10,13,12,Scorpio,Sagittarius
19349,2012-04-23,1992-01-01,1981-05-12,0,1,1,12,5,Capricorn,Taurus
19350,2012-04-24,1994-06-15,1995-04-20,0,15,6,20,4,Gemini,Taurus
19351,2012-04-24,1969-12-07,1977-05-06,0,7,12,6,5,Sagittarius,Taurus
19352,2012-04-24,1973-06-06,1969-10-29,0,6,6,29,10,Gemini,Scorpio
19353,2012-04-24,1959-03-28,1961-07-23,0,28,3,23,7,Aries,Leo
19354,2012-04-24,1988-03-28,1978-12-12,0,28,3,12,12,Aries,Sagittarius
19355,2012-04-24,1977-09-13,1972-05-15,0,13,9,15,5,Virgo,Taurus
19356,2012-04-24,1947-08-21,1969-05-12,0,21,8,12,5,Leo,Taurus
19357,2012-04-24,1983-02-06,1982-02-05,0,6,2,5,2,Aquarius,Aquarius
19358,2012-04-24,1993-12-10,1996-02-25,0,10,12,25,2,Sagittarius,Pisces
19359,2012-04-24,1993-08-27,1994-07-24,0,27,8,24,7,Virgo,Leo
19360,2012-04-25,1959-07-03,1982-08-30,0,3,7,30,8,Cancer,Virgo
19361,2012-04-25,1978-07-08,1994-07-25,0,8,7,25,7,Cancer,Leo
19362,2012-04-25,1954-12-17,1963-07-03,0,17,12,3,7,Sagittarius,Cancer
19363,2012-04-25,1945-08-11,1948-08-10,0,11,8,10,8,Leo,Leo
19364,2012-04-25,1979-07-14,1982-06-16,0,14,7,16,6,Cancer,Gemini
19365,2012-04-25,1948-07-28,1974-11-12,0,28,7,12,11,Leo,Scorpio
19366,2012-04-25,1990-05-02,1991-01-22,0,2,5,22,1,Taurus,Aquarius
19367,2012-04-25,1982-05-30,1978-10-28,0,30,5,28,10,Gemini,Scorpio
19368,2012-04-26,1972-10-28,1974-07-10,0,28,10,10,7,Scorpio,Cancer
19369,2012-04-26,1984-05-20,1976-08-04,0,20,5,4,8,Taurus,Leo
19370,2012-04-26,1940-06-18,1962-10-12,0,18,6,12,10,Gemini,Libra
19371,2012-04-26,1967-12-18,1979-10-12,0,18,12,12,10,Sagittarius,Libra
19372,2012-04-26,1961-10-10,1972-08-03,0,10,10,3,8,Libra,Leo
19373,2012-04-26,1938-04-17,1963-04-30,0,17,4,30,4,Aries,Taurus
19374,2012-04-26,1974-11-01,1977-11-07,0,1,11,7,11,Scorpio,Scorpio
19375,2012-04-26,1983-06-09,1991-11-21,0,9,6,21,11,Gemini,Scorpio
19376,2012-04-26,1992-06-28,1985-12-05,0,28,6,5,12,Cancer,Sagittarius
19377,2012-04-26,1992-08-05,1992-09-25,0,5,8,25,9,Leo,Libra
19378,2012-04-26,1988-02-09,1994-09-27,0,9,2,27,9,Aquarius,Libra
19379,2012-04-26,1990-04-07,1997-02-01,0,7,4,1,2,Aries,Aquarius
19380,2012-04-26,1945-08-15,1957-11-11,0,15,8,11,11,Leo,Scorpio
19381,2012-04-26,1974-04-04,1978-09-08,0,4,4,8,9,Aries,Virgo
19382,2012-04-26,1952-04-26,1961-12-24,0,26,4,24,12,Taurus,Capricorn
19383,2012-04-27,1981-06-10,1982-07-28,0,10,6,28,7,Gemini,Leo
19384,2012-04-27,1983-09-16,1985-09-12,0,16,9,12,9,Virgo,Virgo
19385,2012-04-27,1989-05-18,1988-01-08,0,18,5,8,1,Taurus,Capricorn
19386,2012-04-27,1985-12-04,1988-10-25,0,4,12,25,10,Sagittarius,Scorpio
19387,2012-04-27,1982-07-23,1983-02-08,0,23,7,8,2,Leo,Aquarius
19388,2012-04-27,1983-01-10,1984-08-19,0,10,1,19,8,Capricorn,Leo
19389,2012-04-27,1976-08-07,1985-05-01,0,7,8,1,5,Leo,Taurus
19390,2012-04-27,1984-04-30,1985-12-28,0,30,4,28,12,Taurus,Capricorn
19391,2012-04-27,1983-01-10,1986-07-29,0,10,1,29,7,Capricorn,Leo
19392,2012-04-27,1989-05-03,1990-09-04,0,3,5,4,9,Taurus,Virgo
19393,2012-04-27,1990-11-26,1993-06-20,0,26,11,20,6,Sagittarius,Gemini
19394,2012-04-27,1990-04-08,1993-11-20,0,8,4,20,11,Aries,Scorpio
19395,2012-04-27,1963-04-23,1964-09-08,0,23,4,8,9,Taurus,Virgo
19396,2012-04-28,1976-10-04,1977-05-23,0,4,10,23,5,Libra,Gemini
19397,2012-04-28,1978-07-25,1981-12-17,0,25,7,17,12,Leo,Sagittarius
19398,2012-04-30,1951-01-22,1951-03-02,0,22,1,2,3,Aquarius,Pisces
19399,2012-04-30,1988-10-19,1987-02-22,0,19,10,22,2,Libra,Pisces
19400,2012-04-30,1981-04-03,1981-06-18,0,3,4,18,6,Aries,Gemini
19401,2012-04-30,1991-08-04,1992-06-13,0,4,8,13,6,Leo,Gemini
19402,2012-04-30,1978-01-14,1971-08-18,0,14,1,18,8,Capricorn,Leo
19403,2012-04-30,1931-12-08,1974-04-17,0,8,12,17,4,Sagittarius,Aries
19404,2012-04-30,1964-04-07,1969-07-06,0,7,4,6,7,Aries,Cancer
19405,2012-04-30,1967-05-21,1967-05-08,0,21,5,8,5,Gemini,Taurus
19406,2012-04-30,1958-09-03,1974-01-26,0,3,9,26,1,Virgo,Aquarius
19407,2012-04-30,1982-06-11,1979-05-30,0,11,6,30,5,Gemini,Gemini
19408,2012-04-30,1985-05-05,1983-07-04,0,5,5,4,7,Taurus,Cancer
19409,2012-04-30,1958-09-22,1970-04-30,0,22,9,30,4,Virgo,Taurus
19410,2012-05-02,1970-04-16,1988-12-05,0,16,4,5,12,Aries,Sagittarius
19411,2012-05-02,1993-06-24,1993-06-10,0,24,6,10,6,Cancer,Gemini
19412,2012-05-02,1989-05-26,1989-07-18,0,26,5,18,7,Gemini,Cancer
19413,2012-05-02,1990-09-26,1990-11-07,0,26,9,7,11,Libra,Scorpio
19414,2012-05-02,1987-01-28,1984-07-13,0,28,1,13,7,Aquarius,Cancer
19415,2012-05-02,1966-08-24,1967-09-30,0,24,8,30,9,Virgo,Libra
19416,2012-05-02,1986-01-20,1989-12-25,0,20,1,25,12,Aquarius,Capricorn
19417,2012-05-02,1980-01-08,1987-01-09,0,8,1,9,1,Capricorn,Capricorn
19418,2012-05-02,1990-06-23,1994-06-07,0,23,6,7,6,Cancer,Gemini
19419,2012-05-02,1980-07-14,1971-02-19,0,14,7,19,2,Cancer,Pisces
19420,2012-05-02,1992-11-02,1991-07-09,0,2,11,9,7,Scorpio,Cancer
19421,2012-05-02,1993-11-20,1992-11-14,0,20,11,14,11,Scorpio,Scorpio
19422,2012-05-02,1983-06-21,1988-03-03,0,21,6,3,3,Cancer,Pisces
19423,2012-05-02,1957-07-25,1957-11-19,0,25,7,19,11,Leo,Scorpio
19424,2012-05-02,1964-11-19,1973-04-03,0,19,11,3,4,Scorpio,Aries
19425,2012-05-02,1967-08-28,1972-02-24,0,28,8,24,2,Virgo,Pisces
19426,2012-05-02,1987-10-21,1992-02-09,0,21,10,9,2,Libra,Aquarius
19427,2012-05-02,1954-04-06,1960-04-01,0,6,4,1,4,Aries,Aries
19428,2012-05-02,1987-12-09,1983-01-10,0,9,12,10,1,Sagittarius,Capricorn
19429,2012-05-03,1976-07-21,1983-10-23,0,21,7,23,10,Cancer,Scorpio
19430,2012-05-03,1975-12-12,1974-04-16,0,12,12,16,4,Sagittarius,Aries
19431,2012-05-03,1967-10-24,1972-02-03,0,24,10,3,2,Scorpio,Aquarius
19432,2012-05-03,1984-04-13,1988-11-02,0,13,4,2,11,Aries,Scorpio
19433,2012-05-03,1992-05-18,1991-11-29,0,18,5,29,11,Taurus,Sagittarius
19434,2012-05-03,1944-07-14,1959-03-12,0,14,7,12,3,Cancer,Pisces
19435,2012-05-03,1988-11-12,1990-05-23,0,12,11,23,5,Scorpio,Gemini
19436,2012-05-03,1992-11-12,1995-01-18,0,12,11,18,1,Scorpio,Capricorn
19437,2012-05-03,1985-05-18,1990-08-09,0,18,5,9,8,Taurus,Leo
19438,2012-05-03,1988-02-14,1991-02-19,0,14,2,19,2,Aquarius,Pisces
19439,2012-05-03,1973-12-02,1987-12-07,0,2,12,7,12,Sagittarius,Sagittarius
19440,2012-05-03,1978-11-27,1987-05-07,0,27,11,7,5,Sagittarius,Taurus
19441,2012-05-03,1982-03-21,1990-04-06,0,21,3,6,4,Aries,Aries
19442,2012-05-03,1988-12-02,1991-11-26,0,2,12,26,11,Sagittarius,Sagittarius
19443,2012-05-03,1987-09-25,1987-01-24,0,25,9,24,1,Libra,Aquarius
19444,2012-05-03,1981-12-13,1989-12-18,0,13,12,18,12,Sagittarius,Sagittarius
19445,2012-05-04,1967-09-15,1971-12-30,0,15,9,30,12,Virgo,Capricorn
19446,2012-05-04,1979-05-12,1982-01-06,0,12,5,6,1,Taurus,Capricorn
19447,2012-05-04,1988-01-29,1992-04-04,0,29,1,4,4,Aquarius,Aries
19448,2012-05-04,1992-04-14,1992-01-08,0,14,4,8,1,Aries,Capricorn
19449,2012-05-04,1932-12-10,1972-01-08,0,10,12,8,1,Sagittarius,Capricorn
19450,2012-05-04,1985-09-11,1985-12-30,0,11,9,30,12,Virgo,Capricorn
19451,2012-05-04,1979-07-06,1971-12-22,0,6,7,22,12,Cancer,Capricorn
19452,2012-05-04,1984-04-10,1981-01-17,0,10,4,17,1,Aries,Capricorn
19453,2012-05-04,1988-08-24,1990-06-25,0,24,8,25,6,Virgo,Cancer
19454,2012-05-04,1992-01-19,1992-06-15,0,19,1,15,6,Capricorn,Gemini
19455,2012-05-04,1974-05-05,1961-03-20,0,5,5,20,3,Taurus,Pisces
19456,2012-05-04,1956-10-15,1954-10-20,0,15,10,20,10,Libra,Libra
19457,2012-05-04,1989-09-23,1988-06-25,0,23,9,25,6,Libra,Cancer
19458,2012-05-04,1962-06-24,1963-02-17,0,24,6,17,2,Cancer,Aquarius
19459,2012-05-07,1981-09-04,1990-01-26,0,4,9,26,1,Virgo,Aquarius
19460,2012-05-07,1981-06-25,1993-11-27,0,25,6,27,11,Cancer,Sagittarius
19461,2012-05-07,1987-01-17,1982-04-12,0,17,1,12,4,Capricorn,Aries
19462,2012-05-07,1985-07-04,1980-09-25,0,4,7,25,9,Cancer,Libra
19463,2012-05-07,1988-08-16,1989-05-12,0,16,8,12,5,Leo,Taurus
19464,2012-05-07,1982-01-01,1989-05-19,1,1,1,19,5,Capricorn,Taurus
19465,2012-05-07,1988-11-11,1987-02-15,0,11,11,15,2,Scorpio,Aquarius
19466,2012-05-07,1972-12-06,1974-10-15,0,6,12,15,10,Sagittarius,Libra
19467,2012-05-07,1990-05-13,1990-08-29,0,13,5,29,8,Taurus,Virgo
19468,2012-05-07,1988-12-28,1984-08-21,0,28,12,21,8,Capricorn,Leo
19469,2012-05-07,1992-01-02,1991-09-09,0,2,1,9,9,Capricorn,Virgo
19470,2012-05-07,1987-08-11,1986-11-12,0,11,8,12,11,Leo,Scorpio
19471,2012-05-07,1993-02-10,1992-06-20,0,10,2,20,6,Aquarius,Gemini
19472,2012-05-08,1995-02-19,1994-06-24,0,19,2,24,6,Pisces,Cancer
19473,2012-05-08,1985-02-20,1987-07-12,0,20,2,12,7,Pisces,Cancer
19474,2012-05-08,1977-08-25,1987-10-11,0,25,8,11,10,Virgo,Libra
19475,2012-05-08,1989-10-21,1985-11-28,0,21,10,28,11,Libra,Sagittarius
19476,2012-05-08,1956-06-15,1963-01-08,0,15,6,8,1,Gemini,Capricorn
19477,2012-05-08,1981-09-27,1981-08-28,0,27,9,28,8,Libra,Virgo
19478,2012-05-08,1970-04-24,1974-07-03,0,24,4,3,7,Taurus,Cancer
19479,2012-05-08,1989-08-07,1993-08-27,0,7,8,27,8,Leo,Virgo
